,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Team,H/A/N,Conference,Opponent,Opponent Conference,Date,Location,Attendance,Non Conference Game,Neutral Site Game,Road Game,Top 25 Opponent,March Madness Opponent,NCON MM,Mid Major Opponent,Opponent Wins,Opponent Losses,Opponent Win Percentage,Opponent Won More than 20,Opponent Lost more than 15,Record Differential,Record Differential Squared,Win Differential Squared,SM,Line,(SM+Line)^2,(SM+Line+10)^2,Cover Spread,Largest Lead,Largest Deficit,Volatility,Lost as Favorite,Won as Underdog,Tournament Caliber Game ,Win Game within 8,Under .500 Opp min 5 games,15+ Win Within .150 WD min 5g,No double digit lead,Above 5 and below 15 leads,Beat line by double digits,Won by 20 against over .500 team,Within 10 line,Line over 20,Over/Under Line,Total Points,Player Points given up,Opp Coach Value,Opp Historical Value,Standard Point,Game Coding,Potential Game Coding Next Season,Personal Score Thought,"THINK ABOUT ON THE ROAD FAVORITES, within 10 line, 20+ line, power conference vs power conference, actually name the conference for opponent, road x conference, add attendance back,  ranked opponents, top 5, top 10, (sm+line+10)^2 vs ranked, lead/deficit both within 15, both l/d between 7-15, wins by top 25 opponent, actively in bracketology?, power non conference road game, add opponent coach rating",SOS Median,SOS Min,SOS Max,SOS STDEV,SOS SUM
,Austin Peay,HOME,ASUN,Chattanooga,Southern,"Nov 11, 2024","Clarksville, TN","2,655",1,0,0,0,0,0,1,0,2,0,0,0,1,1,-4,6,2.5,72.25,342.25,1,9,1,9,0,1,0,1,0,0,1,0,1,0,1,0,146.5,128,0,43.0777244712667,19.648,1,112,21112,20,,30.8251802447127,30.8251802447127,30.8251802447127,30.8251802447127,30.8251802447127
,Austin Peay,AWAY,ASUN,Butler,Big East,"Nov 8, 2024","Indianapolis, IN","7,193",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2,14.5,272.25,702.25,1,14,7,98,0,1,0,1,0,0,0,1,1,0,0,0,147.5,134,0,30.1631521791333,19.648,1,211,21211,50,,81.3770185217913,81.3770185217913,81.3770185217913,81.3770185217913,81.3770185217913
Ball St.,,,,,,,,,,,,,,,1,1,,,,,,,0.333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.726187966605333,-31.7813703625033,49.2182296095513,40.7618176051528,18.1630472136533
,Ball St.,AWAY,MAC,Georgia St.,Sun Belt,"Nov 4, 2024","Atlanta, GA",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-5,3.5,-2.25,72.25,0,5,11,55,0,0,0,0,0,0,0,1,0,0,1,0,147.5,137,0,28.9024966605333,9.249,1,212,21212,20,,0.726187966605333,0.726187966605333,0.726187966605333,0.726187966605333,0.726187966605333
,Ball St.,AWAY,MAC,Dayton,A10,"Nov 13, 2024","Dayton, OH",13407,1,0,1,0,1,1,1,2,0,1,0,0,-0.5,-0.25,1,-8,15.5,56.25,306.25,1,0,20,0,0,0,0,0,0,0,0,0,1,0,0,0,141.5,146,0,25.4832609551333,9.249,1,212,22212,30,,49.2182296095513,49.2182296095513,49.2182296095513,49.2182296095513,49.2182296095513
,Ball St.,HOME,MAC,Indiana St.,Missouri Valley,"November 16, 2024","Muncie, IN","4,021",1,0,0,0,0,0,1,1,2,0.333333333333333,0,0,0,0,0,-10,-5.5,-240.25,-30.25,0,7,13,91,1,0,0,0,0,0,0,1,0,0,1,0,149.5,178,0,25.4625304163333,9.249,1,112,21112,15,,-31.7813703625033,-31.7813703625033,-31.7813703625033,-31.7813703625033,-31.7813703625033
Baylor,,,,,,,,,,,,,,,0.75,0.75,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.2599532985847,-71.8342695228423,129.200642754482,85.3612943891054,171.886279828809
,Baylor,AWAY,Big 12,Gonzaga,WCC,"Nov 4, 2024","Spokane, WA","12,000",1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,-38,6.5,-992.25,-462.25,0,1,38,38,0,0,0,0,0,0,0,0,0,0,1,0,156.5,164,0,130.844947715772,67.628,1,222,22222,0,,-71.8342695228423,-71.8342695228423,-71.8342695228423,-71.8342695228423,-71.8342695228423
,Baylor,NEUTRAL,Big 12,Sam Houston St.,CUSA,"Nov 12, 2024","Waco, TX",7500,1,1,0,0,0,0,1,1,1,0.5,0,0,0,0,0,37,-16.5,420.25,930.25,1,40,0,0,0,0,0,0,0,1,0,0,1,0,0,0,150.5,171,0,130.854525418972,67.628,1,312,21312,20,,77.6989132541897,77.6989132541897,77.6989132541897,77.6989132541897,77.6989132541897
,Baylor,HOME,Big 12,Tarleton St.,WAC,"Nov 17, 2024","Waco, TX","7,500",1,0,0,0,0,0,1,1,3,0.25,0,0,0.416666666666667,0.173611111111111,-1,63,-29.5,1122.25,1892.25,1,63,0,0,0,0,0,0,0,0,0,0,1,0,0,1,143.5,145,0,193.285697670406,67.628,1,112,21112,30,,129.200642754482,129.200642754482,129.200642754482,129.200642754482,129.200642754482
,Baylor,NEUTRAL,Big 12,Arkansas,SEC,"Nov 9, 2024","Dallas, TX","10,207",1,1,0,1,0,0,0,1,0,1,0,0,-1,-1,1,5,-1.5,12.25,182.25,1,11,0,0,0,0,0,1,0,0,0,0,1,0,1,0,156.5,139,0,129.291134297972,67.628,1,321,21321,75,,36.8209933429797,36.8209933429797,36.8209933429797,36.8209933429797,36.8209933429797
Bellarmine,,,,,,,,,,,,,,,1,0.75,,,,,,,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.8771293958937,-30.121626888828,31.160125980852,29.0254562020353,-28.7157596997633
,Bellarmine,AWAY,ASUN,VCU,A10,"Nov 4, 2024","Richmond, VA",7637,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-19,22.5,12.25,182.25,1,0,19,0,0,0,0,0,0,0,0,0,1,0,0,1,141.5,149,0,28.5297980852,17.233,1,212,21212,15,,31.160125980852,31.160125980852,31.160125980852,31.160125980852,31.160125980852
,Bellarmine,HOME,ASUN,VMI,Southern,"Nov 9, 2024","Louisville, KY",1174,1,0,0,0,0,0,1,1,0,1,0,0,-1,-1,1,-5,-10.5,-240.25,-30.25,0,7,17,119,1,0,0,0,0,0,0,0,0,0,0,0,149.5,147,0,23.5215111172,17.233,1,112,21112,0,,-30.121626888828,-30.121626888828,-30.121626888828,-30.121626888828,-30.121626888828
,Bellarmine,HOME,ASUN,Southern Indiana,Ohio Valley,"Nov 13, 2024","Louisville, KY","1,527",1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,-2,-3.5,-30.25,20.25,0,19,7,133,1,0,0,0,0,0,0,0,0,0,1,0,139.5,140,0,23.4002781492,17.233,1,112,21112,35,,-29.241255218508,-29.241255218508,-29.241255218508,-29.241255218508,-29.241255218508
,Bellarmine,AWAY,ASUN,Marshall,Sun Belt,"Nov 16, 2024","Huntington, WV","4,153",1,0,1,0,0,0,1,2,1,0.666666666666667,0,0,-0.666666666666667,-0.444444444444445,4,-21,10.5,-110.25,-0.25,0,2,21,42,0,0,0,0,0,0,0,0,0,0,0,0,145.5,145,0,23.2820760054,17.233,1,212,21212,10,,-0.513003573279329,-0.513003573279329,-0.513003573279329,-0.513003573279329,-0.513003573279329
Belmont,,,,,,,,,,,,,,,1,1.33333333333333,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.65554341670931,-9.75937141050536,15.0925877324626,12.4259812135887,7.98875973866655
,Belmont,HOME,Missouri Valley,Furman,Southern,"Nov 8, 2024","Nashville, TN",2194,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,-2,-2.5,-20.25,30.25,0,6,10,60,1,0,0,0,0,0,0,1,0,0,1,0,159.5,150,0,37.9919589494637,30.544,1,112,21112,35,,-9.75937141050536,-9.75937141050536,-9.75937141050536,-9.75937141050536,-9.75937141050536
,Belmont,AWAY,Missouri Valley,Lipscomb,ASUN,"Nov 12, 2024","Nashville, TN","4,022",1,0,1,0,0,0,1,2,1,0.666666666666667,0,0,-0.166666666666667,-0.0277777777777779,1,1,-2.5,-2.25,72.25,0,5,12,60,0,0,0,1,0,0,0,1,0,0,1,0,151.5,159,0,37.9954750042637,30.544,1,212,21212,55,,2.65554341670931,2.65554341670931,2.65554341670931,2.65554341670931,2.65554341670931
,Belmont,AWAY,Missouri Valley,Air Force,Mountain West,"Nov 15, 2024","Colorado Springs, CO",2001,1,0,1,0,0,0,1,1,2,0.333333333333333,0,0,0.333333333333334,0.111111111111112,-1,8,-2.5,30.25,240.25,1,11,11,121,0,0,0,1,0,0,0,1,1,0,1,0,141.5,150,0,67.1919732462637,30.544,1,212,21212,30,,15.0925877324626,15.0925877324626,15.0925877324626,15.0925877324626,15.0925877324626
Bethune Cookman,,,,,,,,,,,,,,,0.75,1,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.406443234823,0.27784555125,93.229212558396,41.2800189761856,134.319944579292
,Bethune Cookman,AWAY,SWAC,Texas Tech,Big 12,"Nov 5, 2024","Lubbock, TX","12,034",1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,-33,32.5,-0.25,90.25,0,2,43,86,0,0,0,0,0,0,0,0,0,0,0,1,147.5,155,0,-5.2411074458,16.387,1,212,22212,5,,13.407419925542,13.407419925542,13.407419925542,13.407419925542,13.407419925542
,Bethune Cookman,AWAY,SWAC,Nebraska,Big Ten,"Nov 9, 2024","Lincoln, NE","15,138",1,0,1,0,1,1,0,1,0,1,0,0,-1,-1,1,-5,23.5,342.25,812.25,1,6,16,96,0,0,0,0,0,0,0,0,1,0,0,1,154.5,121,0,-6.8070441604,16.387,1,211,22211,50,,93.229212558396,93.229212558396,93.229212558396,93.229212558396,93.229212558396
,Bethune Cookman,AWAY,SWAC,Purdue Fort Wayne,Horizon,"Nov 12, 2024","Fort Wayne, IN","1,956",1,0,1,0,0,0,1,1,1,0.5,0,0,-0.5,-0.25,1,-22,13.5,-72.25,2.25,0,2,22,44,0,0,0,0,0,0,0,0,0,0,0,0,153.5,160,0,-6.846444875,16.387,1,212,21212,10,,0.27784555125,0.27784555125,0.27784555125,0.27784555125,0.27784555125
,Bethune Cookman,NEUTRAL,SWAC,South Carolina St.,MEAC,"Nov 16, 2024","Daytona Beach, FL",478,1,1,0,0,0,0,1,2,2,0.5,0,0,-0.5,-0.25,4,13,-4.5,72.25,342.25,1,15,3,45,0,0,0,0,0,0,0,0,1,0,1,0,149.5,137,0,-6.8858455896,16.387,1,312,21312,15,,27.405466544104,27.405466544104,27.405466544104,27.405466544104,27.405466544104
Binghamton,,,,,,,,,,,,,,,0.333333333333333,0.666666666666667,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.037561911022,-19.837743772552,24.738016071832,22.6004351020393,0.862710388258
,Binghamton,AWAY,American East,Penn St.,Big Ten,"Nov 4, 2024","University Park, PA",7687,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-42,20.5,-462.25,-132.25,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,1,146.5,174,0,16.3614227448,9.61,1,211,21211,0,,-19.837743772552,-19.837743772552,-19.837743772552,-19.837743772552,-19.837743772552
,Binghamton,AWAY,American East,Miami FL,ACC,"Nov 10, 2024","Coral Gables, FL",5701,1,0,1,0,0,0,0,1,0,1,0,0,-0.5,-0.25,0,-24,28.5,20.25,210.25,1,6,29,174,0,0,0,0,0,0,0,0,1,0,0,1,156.5,152,0,14.6894071832,9.61,1,211,21211,25,,24.738016071832,24.738016071832,24.738016071832,24.738016071832,24.738016071832
,Binghamton,AWAY,American East,Fordham,A10,"Nov 12, 2024","Bronx, NY","1,349",1,0,1,0,0,0,1,1,1,0.5,0,0,-0.166666666666667,-0.0277777777777779,0,-15,12.5,-6.25,56.25,0,7,20,140,0,0,0,0,0,0,0,0,0,0,0,0,143.5,141,0,14.7505088978,9.61,1,212,21212,15,,-4.037561911022,-4.037561911022,-4.037561911022,-4.037561911022,-4.037561911022
Boise St.,,,,,,,,,,,,,,,0.666666666666667,1.66666666666667,,,,,,,0.666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.327288559409,-15.560339457203,110.984233732194,64.1564297214181,124.7511828344
,Boise St.,HOME,Mountain West,Oakland,Horizon,"Nov 6, 2024","Boise, ID","10,626",1,0,0,0,1,1,1,1,0,1,0,0,-1,-1,1,44,-16.5,756.25,1406.25,1,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,142.5,130,0,64.0382732194286,49.193,1,112,22112,30,,110.984233732194,110.984233732194,110.984233732194,110.984233732194,110.984233732194
,Boise St.,HOME,Mountain West,Clemson,ACC,"Nov 17, 2024","Boise, ID","11,275",1,0,0,0,1,1,0,3,0,1,0,0,-0.333333333333333,-0.111111111111111,1,13,-3.5,90.25,380.25,1,16,7,112,0,0,0,0,0,0,0,0,1,0,1,0,144.5,155,0,64.0417892742286,49.193,1,111,22111,85,,29.327288559409,29.327288559409,29.327288559409,29.327288559409,29.327288559409
,Boise St.,AWAY,Mountain West,San Francisco,WCC,"Nov 9, 2024","San Francisco, CA",2963,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,-11,-3.5,-210.25,-20.25,0,3,16,48,1,0,0,0,0,0,0,0,0,0,1,0,145.5,157,0,83.1453542796952,49.193,1,212,21212,25,,-15.560339457203,-15.560339457203,-15.560339457203,-15.560339457203,-15.560339457203
Boston College,,,,,,,,,,,,,,,1,1.33333333333333,,,,,,,1.33333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14554789307826,-18.5008040559461,22.2361267210859,20.3927178305394,3.88087055821806
,Boston College,HOME,ACC,The Citadel,Southern,"Nov 4, 2024","Chestnut Hill, MA",4529,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,-16.5,-56.25,6.25,0,16,4,64,0,0,0,0,0,0,0,0,0,0,0,0,135.5,129,0,16.7265944053896,0.355,1,112,21112,10,,-18.5008040559461,-18.5008040559461,-18.5008040559461,-18.5008040559461,-18.5008040559461
,Boston College,NEUTRAL,ACC,VCU,American East,"Nov 8, 2024","Annapolis, MD",0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,-25,10.5,-210.25,-20.25,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,140.5,135,0,23.639789307826,0.355,1,312,21312,0,,0.14554789307826,0.14554789307826,0.14554789307826,0.14554789307826,0.14554789307826
,Boston College,HOME,ACC,Temple,American,"Nov 15, 2024","Chestnut Hill, MA","4,863",1,0,0,0,0,0,1,3,0,1,0,0,-0.5,-0.25,4,3,1.5,20.25,210.25,1,14,5,70,0,1,0,1,0,0,0,1,1,0,1,0,144.5,141,0,16.7361721085896,0.355,1,112,21112,25,,22.2361267210859,22.2361267210859,22.2361267210859,22.2361267210859,22.2361267210859
Boston University,,,,,,,,,,,,,,,0.75,0.75,,,,,,,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.37658278734181,-25.2993959737542,75.8791636439934,43.8620558302215,57.3329332449228
,Boston University,HOME,Patriot,Northeastern,CAA,"Nov 4, 2024","Boston, MA",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-8,-4.5,-156.25,-6.25,0,7,8,56,1,0,0,0,0,0,1,1,0,0,1,0,137.5,152,0,19.9080026245809,17.666,1,112,21112,25,,-25.2993959737542,-25.2993959737542,-25.2993959737542,-25.2993959737542,-25.2993959737542
,Boston University,AWAY,Patriot,San Diego,WCC,"Nov 8, 2024","San Diego, CA",731,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-14,2.5,-132.25,-2.25,0,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,143.5,134,0,14.9967020309809,17.666,1,212,21212,15,,-5.92117497969019,-5.92117497969019,-5.92117497969019,-5.92117497969019,-5.92117497969019
,Boston University,HOME,Patriot,Dartmouth,Ivy,"Nov 16, 2024","Boston, MA",877,1,0,0,0,0,0,1,2,1,0.666666666666667,0,0,-0.666666666666667,-0.444444444444445,4,28,-4.5,552.25,1122.25,1,29,4,116,0,0,0,0,0,0,0,0,1,0,1,0,134.5,128,0,14.9482088437809,17.666,1,112,21112,50,,75.8791636439934,75.8791636439934,75.8791636439934,75.8791636439934,75.8791636439934
,Boston University,AWAY,Patriot,UCLA,Big Ten,"Nov 11, 2024","Los Angeles, CA",5108,1,0,1,0,0,0,0,1,1,0.5,0,0,-0.5,-0.25,1,-31,24.5,-42.25,12.25,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,134.5,111,0,14.9724554373809,17.666,1,211,21211,0,,12.6743405543738,12.6743405543738,12.6743405543738,12.6743405543738,12.6743405543738
Bowling Green,,,,,,,,,,,,,,,0.666666666666667,1,,,,,,,0.666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8912880212653,3.91474223786333,30.0290366091118,13.0679324003807,51.8350668682404
,Bowling Green,AWAY,MAC,Southern Miss,Sun Belt,"Nov 4, 2024","Hattiesburg, MS",3436,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-9,4.5,-20.25,30.25,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,147.5,145,0,44.8909237863333,20.831,1,212,21212,10,,3.91474223786333,3.91474223786333,3.91474223786333,3.91474223786333,3.91474223786333
,Bowling Green,HOME,MAC,Davidson,A10,"Nov 8, 2024","Bowling Green, OH",1960,1,0,0,0,0,0,1,1,0,1,0,0,-1,-1,1,-6,5.5,-0.25,90.25,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,147.5,176,0,43.3068021265333,20.831,1,112,21112,35,,17.8912880212653,17.8912880212653,17.8912880212653,17.8912880212653,17.8912880212653
,Bowling Green,AWAY,MAC,Michigan St.,Big Ten,"Nov 16, 2024","East Lansing, MI","14,797",1,0,1,0,1,1,0,2,1,0.666666666666667,0,0,-0.333333333333334,-0.111111111111112,1,-14,21.5,56.25,306.25,1,12,14,168,0,0,0,0,0,0,0,1,1,0,0,1,150.5,158,0,43.2492164667333,20.831,1,211,22211,25,,30.0290366091118,30.0290366091118,30.0290366091118,30.0290366091118,30.0290366091118
Bradley,,,,,,,,,,,,,,,1,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.64462323795514,-6.75495940126114,17.6631974716522,11.0381422178419,7.61899159448078
,Bradley,HOME,Missouri Valley,Southeast Missouri St.,Ohio Valley,"Nov 4, 2024","Peoria, IL",5014,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28,-20.5,56.25,306.25,1,28,0,0,0,0,0,0,0,1,0,0,1,0,0,1,141.5,148,0,31.629347165219,33.034,1,112,21112,30,,17.6631974716522,17.6631974716522,17.6631974716522,17.6631974716522,17.6631974716522
,Bradley,AWAY,Missouri Valley,Washington St.,WCC,"Nov 8, 2024","Pullman, WA","3,982",1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,-17,1.5,-240.25,-30.25,0,1,22,22,0,0,0,0,0,0,0,0,0,0,1,0,154.5,165,0,44.3755598738857,33.034,1,212,22212,5,,-6.75495940126114,-6.75495940126114,-6.75495940126114,-6.75495940126114,-6.75495940126114
,Bradley,HOME,Missouri Valley,Northern Illinois,MAC,"Nov 16, 2024","Peoria, IL","6,094",1,0,0,0,0,0,1,2,1,0.666666666666667,0,0,0,0,0,16,-18.5,-6.25,56.25,0,18,3,54,0,0,0,0,0,1,0,0,0,0,0,0,147.5,136,0,44.3911992254857,33.034,1,112,21112,35,,-4.56064934107847,-4.56064934107847,-4.56064934107847,-4.56064934107847,-4.56064934107847
,Bradley,HOME,Missouri Valley,UTSA,American,"Nov 12, 2024","Peoria, IL","4,557",1,0,0,0,0,0,1,1,0,1,0,0,-0.5,-0.25,0,13,-12.5,0.25,110.25,1,23,3,69,0,0,0,0,0,0,0,0,0,0,0,0,155.5,157,0,31.644986516819,33.034,1,112,21112,25,,1.27140286516819,1.27140286516819,1.27140286516819,1.27140286516819,1.27140286516819
Brown,,,,,,,,,,,,,,,1,0.75,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.7100389042027,-26.4731768720793,31.0449208527153,24.8782790447636,-18.8483338277694
,Brown,AWAY,Ivy,Siena,MAAC,"Nov 4, 2024","Albany, NY",4483,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1,-2.5,-12.25,42.25,0,6,10,60,1,0,0,0,0,0,0,1,0,0,1,0,140.5,143,0,16.1653023491333,15.241,1,212,21212,35,,-9.87496397650867,-9.87496397650867,-9.87496397650867,-9.87496397650867,-9.87496397650867
,Brown,NEUTRAL,Ivy,Maine,American East,"Nov 10, 2024","Providence, RI",751,1,1,0,0,0,0,1,1,1,0.5,0,0,-0.5,-0.25,1,-2,-3.5,-30.25,20.25,0,7,9,63,1,0,0,0,0,0,1,1,0,0,1,0,140.5,136,0,12.9673168103333,15.241,1,312,21312,25,,-13.5451138318967,-13.5451138318967,-13.5451138318967,-13.5451138318967,-13.5451138318967
,Brown,HOME,Ivy,Holy Cross,Patriot,"Nov 16, 2024","Providence, RI",802,1,0,0,0,0,0,1,1,2,0.333333333333333,0,0,0,0,0,-8,-7.5,-240.25,-30.25,0,3,12,36,1,0,0,0,0,0,0,0,0,0,1,0,145.5,138,0,12.9950794587333,15.241,1,112,21112,25,,-26.4731768720793,-26.4731768720793,-26.4731768720793,-26.4731768720793,-26.4731768720793
,Brown,HOME,Ivy,New Hampshire,American East,"Nov 15, 2024","Providence, RI",631,1,0,0,0,0,0,1,1,3,0.25,0,0,-0.25,-0.0625,1,18,-8.5,90.25,380.25,1,24,0,0,0,0,0,0,0,1,0,0,1,0,1,0,147.5,134,0,12.9248852715333,15.241,1,112,21112,22,,31.0449208527153,31.0449208527153,31.0449208527153,31.0449208527153,31.0449208527153
Bryant,,,,,,,,,,,,,,,1,1.5,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6804005731944,-20.624307363758,65.9851085101467,61.2421052790438,45.3608011463887
,Bryant,HOME,American East,Siena,Ohio Valley,"Nov 8, 2024","Smithfield, RI",703,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,-2,-10.5,-156.25,-6.25,0,11,4,44,1,0,0,0,0,0,0,0,0,0,0,0,148.5,178,0,45.0951636242,24.98,1,112,21112,0,,-20.624307363758,-20.624307363758,-20.624307363758,-20.624307363758,-20.624307363758
,Bryant,AWAY,American East,Buffalo,MAC,"Nov 14, 2024","Buffalo, NY","1,159",1,0,1,0,0,0,1,2,1,0.666666666666667,0,0,-0.166666666666667,-0.0277777777777779,1,23,-6.5,272.25,702.25,1,34,0,0,0,0,0,0,0,1,0,0,1,0,1,0,163.5,151,0,44.931984348,24.98,1,212,21212,32,,65.9851085101467,65.9851085101467,65.9851085101467,65.9851085101467,65.9851085101467
Bucknell,,,,,,,,,,,,,,,0.8,0.6,,,,,,,-0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.617273345102,-23.9488103571876,55.578608743484,28.5366565591522,74.7909472919882
,Bucknell,AWAY,Patriot,Delaware,CAA,"Nov 4, 2024","Newark, DE","1,775",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12,4.5,272.25,702.25,1,12,12,144,0,1,0,0,0,0,0,1,1,0,1,0,141.5,158,0,37.6440743484,10.183,1,212,21212,35,,55.578608743484,55.578608743484,55.578608743484,55.578608743484,55.578608743484
,Bucknell,AWAY,Patriot,Southern Indiana,Ohio Valley,"Nov 7, 2024","Evansville, IN",1961,1,0,1,0,0,0,1,0,1,0,0,0,1,1,-1,6,-3.5,6.25,156.25,1,8,6,48,0,0,0,1,0,0,1,1,0,0,1,0,146.5,144,0,37.6440743484,10.183,1,212,21212,35,,6.568718743484,6.568718743484,6.568718743484,6.568718743484,6.568718743484
,Bucknell,HOME,Patriot,Mount St. Mary's,MAAC,"Nov 13, 2024","Lewisburg, PA","1,381",1,0,0,0,0,0,1,1,1,0.5,0,0,0.166666666666667,0.0277777777777779,-1,-4,-5.5,-90.25,0.25,0,15,6,90,1,0,0,0,0,0,0,1,0,0,1,0,144.5,182,0,46.6673198368,10.183,1,112,21112,20,,-23.9488103571876,-23.9488103571876,-23.9488103571876,-23.9488103571876,-23.9488103571876
,Bucknell,HOME,Patriot,Richmond,A10,"Nov 16, 2024","Lewisburg, PA","1,255",1,0,0,0,0,0,1,1,2,0.333333333333333,0,0,0.166666666666667,0.0277777777777779,-1,4,1.5,30.25,240.25,1,5,19,95,0,1,0,1,0,0,0,0,1,0,1,0,139.5,156,0,37.9360039328,10.183,1,112,21112,15,,18.9751568171058,18.9751568171058,18.9751568171058,18.9751568171058,18.9751568171058
,Bucknell,AWAY,Patriot,Kentucky,SEC,"Nov 9, 2024","Lexington, KY","20,048",1,0,1,1,1,1,0,1,0,1,0,0,0,0,-1,-28,23.5,-20.25,30.25,0,2,29,58,0,0,0,0,0,0,0,0,0,0,0,1,153.5,172,0,47.0522345102,10.183,1,221,22221,10,,17.617273345102,17.617273345102,17.617273345102,17.617273345102,17.617273345102
Buffalo,,,,,,,,,,,,,,,0.666666666666667,0.666666666666667,,,,,,,-0.666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.8183752945,-7.37856165610555,47.893398624566,31.6055196741968,87.3332122629605
,Buffalo,AWAY,MAC,Old Dominion,Sun Belt,"Nov 4, 2024","Norfolk, VA","5,455",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,10.5,132.25,462.25,1,12,6,72,0,1,0,1,0,0,0,1,1,0,0,0,146.5,165,0,11.98252945,12.286,1,212,21212,50,,46.8183752945,46.8183752945,46.8183752945,46.8183752945,46.8183752945
,Buffalo,HOME,MAC,Bryant,American East,"Nov 14, 2024","Buffalo, NY","1,159",1,0,0,0,0,0,1,1,1,0.5,0,0,0.166666666666667,0.0277777777777779,-1,-23,6.5,-272.25,-42.25,0,0,34,0,0,0,0,0,0,0,0,0,0,0,1,0,163.5,151,0,21.833189945,12.286,1,112,21112,2,,-7.37856165610555,-7.37856165610555,-7.37856165610555,-7.37856165610555,-7.37856165610555
,Buffalo,AWAY,MAC,Notre Dame,ACC,"Nov 11, 2024","South Bend, IN",4132,1,0,1,0,0,0,0,1,0,1,0,0,0,0,-1,-9,20.5,132.25,462.25,1,7,20,140,0,0,0,0,0,0,0,0,1,0,0,1,147.5,163,0,21.1992624566,12.286,1,211,21211,15,,47.893398624566,47.893398624566,47.893398624566,47.893398624566,47.893398624566
Butler,,,,,,,,,,,,,,,0.75,1.25,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.06666476620911,-32.2049996075151,35.9781552196995,29.2802037117642,-12.3601739202338
,Butler,HOME,Big East,Missouri St.,Missouri Valley,"Nov 4, 2024","Indianapolis, IN","7,887",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,-16.5,-90.25,0.25,0,12,5,60,0,0,0,1,0,0,0,1,0,0,0,0,140.5,137,0,85.7135153516873,2.512,1,112,21112,35,,-16.6821348464831,-16.6821348464831,-16.6821348464831,-16.6821348464831,-16.6821348464831
,Butler,HOME,Big East,SMU,ACC,"Nov 15, 2024","Indianapolis, IN",7798,1,0,0,0,0,0,0,3,0,1,0,0,-0.333333333333333,-0.111111111111111,1,11,-1.5,90.25,380.25,1,15,3,45,0,0,0,0,0,0,0,0,1,0,1,0,157.5,151,0,92.1521553032873,2.512,1,111,21111,25,,35.9781552196995,35.9781552196995,35.9781552196995,35.9781552196995,35.9781552196995
